Date,Open,High,Low,Close,Volume
2021-03-31 15:25:00,32015.7,32022.9,31983.2,31999.9,0
2021-03-31 15:25:00,31997.8,32026.05,31965.1,31995.8,0
2021-03-31 15:25:00,31994.3,32038.65,31987.65,32035.1,0
2021-03-31 15:25:00,32035.6,32045.55,31955.45,31964.2,0
2021-03-31 15:25:00,31964.4,31995.35,31954.95,31982.1,0
2021-03-31 15:25:00,31983.9,31987.25,31957.05,31983.0,0
2021-03-31 15:25:00,31981.9,31981.9,31950.9,31966.4,0
2021-03-31 15:25:00,31966.4,31975.6,31956.1,31971.4,0
2021-03-31 15:25:00,31971.1,32029.2,31970.1,32022.6,0
2021-03-31 15:25:00,32022.3,32051.15,32018.15,32046.2,0
2021-03-31 15:25:00,32046.2,32046.25,32017.15,32034.8,0
2021-03-31 15:25:00,32034.4,32035.55,31986.0,32002.7,0
2021-03-31 15:25:00,32002.2,32029.05,32002.2,32017.1,0
2021-03-31 15:25:00,32017.4,32037.6,32004.4,32034.3,0
2021-03-31 15:25:00,32032.3,32054.55,32025.45,32054.6,0
2021-03-31 15:25:00,32053.6,32073.9,32046.75,32070.2,0
2021-03-31 15:25:00,32070.7,32078.3,32050.5,32074.2,0
2021-03-31 15:25:00,32074.6,32077.5,32050.85,32051.8,0
2021-03-31 15:25:00,32055.2,32072.05,32007.7,32016.3,0
2021-03-31 15:25:00,32012.8,32044.35,32009.95,32033.8,0
2021-03-31 15:25:00,32033.7,32040.6,32008.35,32024.4,0
2021-03-31 15:25:00,32023.4,32036.5,32013.55,32031.7,0
2021-03-31 15:25:00,32032.2,32063.35,32030.4,32034.2,0
2021-03-31 15:25:00,32034.5,32069.9,32032.05,32062.3,0
2021-03-31 15:25:00,32057.9,32068.35,32035.5,32043.1,0
2021-03-31 15:25:00,32043.2,32069.15,32034.25,32067.1,0
2021-03-31 15:25:00,32065.7,32081.7,32048.2,32068.9,0
2021-03-31 15:25:00,32069.7,32072.25,32045.45,32062.0,0
2021-03-31 15:25:00,32058.8,32071.65,32044.5,32060.3,0
2021-03-31 15:25:00,32059.8,32136.6,32059.8,32131.7,0
2021-03-31 15:25:00,32131.1,32154.55,32125.15,32140.4,0
2021-03-31 15:25:00,32137.6,32160.1,32129.4,32153.9,0
2021-03-31 15:25:00,32153.6,32156.2,32117.3,32142.9,0
2021-03-31 15:25:00,32140.3,32158.75,32137.35,32149.1,0
2021-03-31 15:25:00,32148.5,32155.05,32120.2,32137.3,0
2021-03-31 15:25:00,32139.1,32139.7,32081.55,32115.8,0
2021-03-31 15:25:00,32115.2,32140.1,32111.1,32138.4,0
2021-03-31 15:25:00,32139.1,32177.4,32134.85,32163.8,0
2021-03-31 15:25:00,32160.1,32164.1,32144.95,32148.4,0
2021-03-31 15:25:00,32148.3,32149.7,32119.6,32131.5,0
2021-03-31 15:25:00,32131.3,32150.05,32125.65,32147.4,0
2021-03-31 15:25:00,32147.6,32152.05,32074.15,32082.9,0
2021-03-31 15:25:00,32083.2,32083.15,32008.65,32024.6,0
2021-03-31 15:25:00,32020.2,32068.0,31992.6,32041.6,0
2021-03-31 15:25:00,32043.1,32072.05,32038.7,32055.1,0
2021-03-31 15:25:00,32053.1,32098.2,32051.8,32076.9,0
2021-03-31 15:25:00,32077.9,32116.6,32067.65,32107.2,0
2021-03-31 15:25:00,32108.2,32109.0,32038.8,32078.2,0
2021-03-31 15:25:00,32076.8,32092.65,32057.25,32081.3,0
2021-03-31 15:25:00,32082.2,32114.95,32061.3,32113.2,0
2021-03-31 15:25:00,32117.8,32127.05,32078.45,32083.9,0
2021-03-31 15:25:00,32082.6,32102.4,32072.65,32094.5,0
2021-03-31 15:25:00,32094.4,32124.4,32088.5,32114.4,0
2021-03-31 15:25:00,32114.2,32133.45,32088.7,32101.4,0
2021-03-31 15:25:00,32102.4,32120.15,32092.3,32108.3,0
2021-03-31 15:25:00,32106.5,32108.65,32042.6,32062.9,0
2021-03-31 15:25:00,32061.3,32068.3,32020.4,32041.4,0
2021-03-31 15:25:00,32040.9,32071.2,32039.25,32063.4,0
2021-03-31 15:25:00,32063.0,32064.5,32036.45,32037.7,0
2021-03-31 15:25:00,32032.9,32037.55,31924.55,32011.5,0
2021-03-31 15:25:00,32012.8,32014.7,31943.2,31946.5,0
2021-03-31 15:25:00,31947.8,31959.05,31911.5,31953.1,0
2021-03-31 15:25:00,31956.2,31958.45,31920.6,31951.2,0
2021-03-31 15:25:00,31948.9,31989.65,31936.6,31938.2,0
2021-03-31 15:25:00,31937.4,31978.6,31932.8,31971.5,0
2021-03-31 15:25:00,32298.1,32298.05,32142.55,32178.0,0
2021-03-31 15:25:00,32177.2,32189.9,32107.25,32117.2,0
2021-03-31 15:25:00,32117.2,32157.85,32114.35,32149.2,0
2021-03-31 15:25:00,32153.3,32165.25,32130.75,32163.7,0
2021-03-31 15:25:00,32162.1,32166.7,32113.7,32119.3,0
2021-03-31 15:25:00,32121.2,32130.0,32070.5,32109.7,0
2021-03-31 15:25:00,32111.3,32168.0,32106.85,32163.9,0
2021-03-31 15:25:00,32161.1,32165.7,32112.25,32130.8,0
2021-03-31 15:25:00,32131.2,32162.7,32131.05,32145.5,0
2021-03-31 15:25:00,32145.5,32156.1,32141.9,32153.2,0
2021-03-31 15:25:00,32153.7,32156.8,32126.65,32143.7,0
2021-03-31 15:25:00,32142.7,32199.35,32142.7,32189.5,0
2021-03-31 15:25:00,32188.5,32217.35,32163.05,32168.3,0
2021-03-31 15:25:00,32168.1,32202.65,32166.1,32189.2,0
2021-03-31 15:25:00,32191.0,32207.25,32165.95,32165.9,0
2021-03-31 15:25:00,32166.4,32200.55,32166.45,32175.2,0
2021-03-31 15:25:00,32171.6,32215.7,32168.0,32210.4,0
2021-03-31 15:25:00,32212.4,32221.15,32205.9,32207.7,0
2021-03-31 15:25:00,32207.9,32207.95,32166.85,32181.0,0
2021-03-31 15:25:00,32183.0,32183.0,32163.4,32166.9,0
2021-03-31 15:25:00,32169.9,32181.1,32138.0,32138.3,0
2021-03-31 15:25:00,32137.6,32154.65,32129.8,32134.6,0
